epoch,EH50_val_loss,EH50_val_loss_min,EH50_val_loss_max,EH100_val_loss,EH100_val_loss_min,EH100_val_loss_max,EH150_val_loss,EH150_val_loss_min,EH150_val_loss_max,EH200_val_loss,EH200_val_loss_min,EH200_val_loss_max
127,,,,,,,4.32530276336015E-08,2.81472073056695E-08,6.7051245296786E-08,4.78189955188668E-08,3.38975270815685E-08,5.75792625430912E-08
128,,,,,,,4.35938960189712E-08,3.27012548151373E-08,6.60220602632933E-08,3.82216076714551E-08,2.41357903293012E-08,4.83142107062425E-08
129,,,,,,,4.98922846000246E-08,3.32211271084996E-08,7.97801386435519E-08,3.63510109568921E-08,2.45758446926203E-08,5.18631320112206E-08
130,,,,,,,4.34629902734685E-08,2.342171582607E-08,7.07003041296635E-08,3.58408101863716E-08,2.69908462247059E-08,4.7157016661951E-08
131,,,,,,,4.48666185685435E-08,3.18326994393677E-08,6.18844819832987E-08,3.87964214088044E-08,2.90615896532861E-08,5.27448159222862E-08
132,,,,,,,4.47809383204619E-08,2.68317713233065E-08,6.90088753548442E-08,3.26179874369596E-08,2.45524608792162E-08,4.26464231336373E-08
133,,,,,,,4.72102272090306E-08,2.82515360735166E-08,7.43856121883842E-08,4.46847515434001E-08,2.43218574909794E-08,9.43829808382664E-08
134,,,,,,,3.84795668958068E-08,2.2081970844449E-08,6.56609617048313E-08,3.59605258903883E-08,2.61758656971978E-08,5.0467369098565E-08
135,,,,,,,3.88721900150083E-08,2.50170456942792E-08,5.81880946389409E-08,4.37074507105469E-08,2.45495711167128E-08,7.83546788933146E-08
136,,,,,,,4.23255465934839E-08,2.64474841286481E-08,7.51364890305695E-08,4.12525775613422E-08,2.34465399688114E-08,5.8032324723456E-08
137,,,,,,,4.11136755899359E-08,2.17586690887117E-08,6.3061288783454E-08,3.09687092118575E-08,2.1144829294902E-08,4.20918562227257E-08
138,,,,,,,3.9516064243017E-08,2.50421231159E-08,6.74600117989144E-08,3.11378795044467E-08,2.03245728395511E-08,4.78972016123199E-08
139,,,,,,,3.74468147157359E-08,2.05866161895329E-08,5.70095476012019E-08,3.173320786883E-08,2.52770158137849E-08,4.14236593175114E-08
140,,,,,,,3.67248746080406E-08,2.24120821161004E-08,5.90034341385604E-08,3.75215832478422E-08,2.18726505796241E-08,4.72530058045114E-08
141,,,,,,,3.73340612499125E-08,2.18942897885673E-08,6.01488127453346E-08,3.54661931378786E-08,2.32354732491539E-08,5.16962765928497E-08
142,,,,,,,3.69922561767784E-08,2.46935493534532E-08,5.87884751250082E-08,3.21327401427614E-08,2.30618390310392E-08,4.06769781561659E-08
143,,,,,,,3.75979215020787E-08,2.07441931780276E-08,6.01947035920129E-08,2.67075236444943E-08,2.05589654929857E-08,3.47436401130589E-08
144,,,,,,,3.66957169391687E-08,2.03199782185711E-08,6.04399666611262E-08,3.4316610723432E-08,2.56237137434094E-08,4.17876221033472E-08
145,,,,,,,4.01547893602583E-08,2.1804137310492E-08,6.24405182373759E-08,2.83553169833084E-08,1.92614087642558E-08,4.09374054655132E-08
146,,,,,,,4.06746021012575E-08,2.26127484885078E-08,8.33415532142112E-08,3.53688092295338E-08,2.19314354824955E-08,5.60670924502441E-08
147,,,,,,,3.52302213624256E-08,2.2581923220244E-08,5.55141398036104E-08,3.29629516275058E-08,2.74578414079703E-08,4.06661343858398E-08
148,,,,,,,3.5814066838095E-08,2.31845916539205E-08,5.52934767602172E-08,3.14785753759613E-08,2.50931731689737E-08,4.24481119883543E-08
149,,,,,,,3.52000223339625E-08,1.98831821377847E-08,5.86435578616336E-08,2.88876475037133E-08,2.01215191175663E-08,3.59502996261085E-08
150,,,,,,,3.78474322844843E-08,1.94238952329802E-08,5.81288051767122E-08,2.64740919557009E-08,2.02713829426197E-08,3.43957336686647E-08
151,,,,,,,,,,3.05495872598982E-08,2.00047984844076E-08,4.41957380322341E-08
152,,,,,,,,,,2.58722562188988E-08,1.90157034563043E-08,3.23001507762655E-08
153,,,,,,,,,,2.62586156374311E-08,2.02959738645111E-08,3.53069808944895E-08
154,,,,,,,,,,2.65583598816714E-08,1.76542223062626E-08,3.7396455487837E-08
155,,,,,,,,,,2.89338766131427E-08,2.12635717922183E-08,3.94239636491989E-08
156,,,,,,,,,,2.4694911819149E-08,1.76256191863899E-08,3.59839731345346E-08
157,,,,,,,,,,2.68440022950974E-08,1.85667656804611E-08,3.70660924176036E-08
158,,,,,,,,,,2.79994206338804E-08,1.90769803657768E-08,4.74010202940652E-08
159,,,,,,,,,,2.59410343576387E-08,1.85964343923928E-08,3.94668293601796E-08
160,,,,,,,,,,2.41307789898097E-08,1.7722567339599E-08,3.1612449769014E-08
161,,,,,,,,,,2.69743865762469E-08,1.80357451936194E-08,4.03771648708566E-08
162,,,,,,,,,,2.97881500059087E-08,1.77030702689744E-08,4.1914233861462E-08
163,,,,,,,,,,2.65636058779014E-08,1.89640284216826E-08,3.30660619625907E-08
164,,,,,,,,,,2.33237896848001E-08,1.69705417126427E-08,3.11678365338963E-08
165,,,,,,,,,,2.50646605100731E-08,1.83432051770183E-08,3.25100918037909E-08
166,,,,,,,,,,2.56871718562479E-08,2.0477836093491E-08,3.43419668998498E-08
167,,,,,,,,,,2.74838768040316E-08,2.01635593407209E-08,3.18857841611712E-08
168,,,,,,,,,,2.32695259727578E-08,1.76107837572085E-08,2.85239583804516E-08
169,,,,,,,,,,2.72370630568138E-08,1.69751485830834E-08,4.16907545523297E-08
170,,,,,,,,,,2.5790669363109E-08,1.87732793014798E-08,3.4907855569107E-08
171,,,,,,,,,,2.52917802701091E-08,1.79281602156559E-08,3.14652450021195E-08
172,,,,,,,,,,2.40477333305715E-08,1.73357973161833E-08,3.79769875546998E-08
173,,,,,,,,,,2.19800215509972E-08,1.61047273664986E-08,2.90121416520369E-08
174,,,,,,,,,,2.45712076167119E-08,1.78317614007995E-08,3.17750599165834E-08
175,,,,,,,,,,2.25902144027993E-08,1.68734371290095E-08,3.17212781227501E-08
176,,,,,,,,,,2.23869098962363E-08,1.63932013519386E-08,3.12106735271082E-08
177,,,,,,,,,,2.25679855618092E-08,1.60272014178749E-08,3.24061654547828E-08
178,,,,,,,,,,2.2293020466672E-08,1.57724134493738E-08,3.03433254078556E-08
179,,,,,,,,,,2.13720650362366E-08,1.74222651860845E-08,2.73431616607904E-08
180,,,,,,,,,,2.19114675070742E-08,1.50685753874669E-08,3.0009014162502E-08
181,,,,,,,,,,2.20823813235071E-08,1.72378008903943E-08,2.81868835679452E-08
182,,,,,,,,,,2.13392024717152E-08,1.53077415928256E-08,2.90658894730456E-08
183,,,,,,,,,,2.27145759090774E-08,1.85004401428065E-08,2.79958608147742E-08
184,,,,,,,,,,2.16821858911587E-08,1.53501479305262E-08,2.93518052825921E-08
185,,,,,,,,,,2.03637333514214E-08,1.48214170196207E-08,2.7651850957137E-08
186,,,,,,,,,,2.11169874845633E-08,1.47121990516178E-08,2.89878405723698E-08
187,,,,,,,,,,2.15132268370037E-08,1.5410000497873E-08,2.9772124025366E-08
188,,,,,,,,,,2.02873713236092E-08,1.51341432719221E-08,2.73749612607806E-08
189,,,,,,,,,,2.03214346535437E-08,1.55278150337779E-08,2.61053420362127E-08
190,,,,,,,,,,1.98407875018347E-08,1.49984809016956E-08,2.59238928842128E-08
191,,,,,,,,,,2.02747496569344E-08,1.49667918799186E-08,3.00622657138187E-08
192,,,,,,,,,,2.00954295648259E-08,1.53080151887863E-08,2.80140428632336E-08
193,,,,,,,,,,2.01614544836914E-08,1.55647346862982E-08,2.57745059369559E-08
194,,,,,,,,,,1.95509355223796E-08,1.48954019859223E-08,2.54781860794158E-08
195,,,,,,,,,,2.03722340922733E-08,1.52717995656933E-08,2.68579135968376E-08
196,,,,,,,,,,2.00365823784428E-08,1.47188958058801E-08,2.63145448394416E-08
197,,,,,,,,,,2.01964513409555E-08,1.40056138538588E-08,2.5265423309051E-08
198,,,,,,,,,,1.95532170751041E-08,1.41568565018938E-08,2.61798512498264E-08
199,,,,,,,,,,1.91236865898503E-08,1.42061176896154E-08,2.58455970699364E-08
200,,,,,,,,,,2.01662208265674E-08,1.40491749715347E-08,2.54126014305929E-08
