epoch,P50_val_loss,P50_val_loss_min,P50_val_loss_max,P100_val_loss,P100_val_loss_min,P100_val_loss_max,P150_val_loss,P150_val_loss_min,P150_val_loss_max,P200_val_loss,P200_val_loss_min,P200_val_loss_max
130,,,,,,,1.67667572152179E-07,3.47226489042877E-08,6.43410051755685E-07,6.34817085890897E-07,1.78042018461611E-07,1.47518332482832E-06
131,,,,,,,2.14207934190469E-07,2.79587322182806E-08,7.92452013342881E-07,5.99871614882138E-06,1.23868731272125E-07,2.38662357787689E-05
132,,,,,,,1.59989454099711E-07,2.73055659564629E-08,6.14440736512734E-07,2.8489540987664E-06,2.31078538822279E-07,1.19659925985616E-05
133,,,,,,,1.91917866961452E-07,2.84471712852508E-08,7.36165714461852E-07,5.98633041803964E-07,1.75136139664763E-07,1.41879568597384E-06
134,,,,,,,1.55280820024473E-07,2.91595278293736E-08,6.10313594033111E-07,1.95929336399558E-06,2.78683074839137E-07,4.9049447170546E-06
135,,,,,,,1.48594531420206E-07,2.43506939797318E-08,6.07261137967422E-07,1.06031540371513E-06,2.44739368919037E-07,3.29438520907388E-06
136,,,,,,,1.50468319507861E-07,2.7621558595925E-08,6.16179823017167E-07,4.91195360474706E-06,1.90410786989522E-07,2.17271870800081E-05
137,,,,,,,1.53114547796207E-07,2.37386739894892E-08,6.06962953971409E-07,7.46380838260545E-07,1.55644392189439E-07,1.52818176009835E-06
138,,,,,,,1.37954654810812E-07,2.49471204435044E-08,5.56438097968718E-07,1.51626732503019E-06,5.64481664374246E-07,4.04708347900851E-06
139,,,,,,,1.37689002495852E-07,2.38794545618741E-08,5.58481358344428E-07,3.07047702854391E-06,2.12544404002794E-07,7.55396951035436E-06
140,,,,,,,1.39578553559616E-07,2.17383051559494E-08,5.69134539792534E-07,5.42721703430023E-07,1.2855608903332E-07,9.67740480935693E-07
141,,,,,,,1.33804504972209E-07,2.11649833214977E-08,5.48274665372143E-07,8.86048145787299E-07,2.69384853387085E-07,1.84230483076438E-06
142,,,,,,,1.32657830587135E-07,2.20012495629381E-08,5.50402276644491E-07,1.09515310011687E-06,9.0817927696681E-08,2.86657607754629E-06
143,,,,,,,1.28064694715491E-07,2.15616222654091E-08,5.16598678501623E-07,1.73413606265882E-06,7.05404810119603E-08,4.12959276256212E-06
144,,,,,,,1.29707039686622E-07,2.06799593745662E-08,5.33482060897465E-07,6.28236899065845E-07,2.00590715593307E-07,1.37264056832009E-06
145,,,,,,,1.31824423540058E-07,2.04146274699705E-08,5.48039482832034E-07,2.37614163930052E-07,5.37151657968119E-08,5.40367570541397E-07
146,,,,,,,1.2384577212643E-07,2.15479625254034E-08,5.10538015419115E-07,9.43547378303341E-07,2.2813651649282E-07,1.98646816803224E-06
147,,,,,,,1.2281422194782E-07,1.99407577117228E-08,5.0519981442676E-07,6.17594725345801E-07,2.96095784335648E-07,9.90121527877363E-07
148,,,,,,,1.21498104954654E-07,1.97831517834146E-08,5.03415295819802E-07,1.54950381088999E-06,1.01407686100193E-07,3.81559250210254E-06
149,,,,,,,1.2215306379737E-07,1.99305658643567E-08,5.05411167731988E-07,5.00329530546869E-07,7.50522555215127E-08,1.08761609851626E-06
150,,,,,,,1.20910645865872E-07,1.96584649299799E-08,5.0177560358596E-07,4.09026615836675E-07,6.05671897820533E-08,6.93944762986121E-07
151,,,,,,,,,,1.89011570378798E-06,3.83249545432562E-08,5.54872055621066E-06
152,,,,,,,,,,9.05724428375739E-07,7.43331319460102E-08,2.09752860769186E-06
153,,,,,,,,,,1.3834924592615E-07,4.64064817684573E-08,2.92701686295989E-07
154,,,,,,,,,,1.00067089648566E-06,1.15571686739221E-07,3.30323882735684E-06
155,,,,,,,,,,5.23519851173641E-07,8.6270137996299E-08,1.10589476302418E-06
156,,,,,,,,,,5.38914448296642E-07,3.6496563105004E-08,1.56058906478999E-06
157,,,,,,,,,,4.050968205771E-07,3.09129454626837E-08,1.5758992475412E-06
158,,,,,,,,,,1.24818840685492E-07,4.75971044799906E-08,3.06399977982134E-07
159,,,,,,,,,,1.93504745264287E-07,1.13735998989265E-07,3.49309955775349E-07
160,,,,,,,,,,1.9414141287181E-06,7.07125311786664E-07,4.40912108009191E-06
161,,,,,,,,,,2.03464401327125E-07,4.19374015514507E-08,4.12650863997518E-07
162,,,,,,,,,,9.38661968892992E-08,5.08861783821146E-08,1.8515306680437E-07
163,,,,,,,,,,7.64564959817212E-07,3.34842558125104E-08,2.15793011193455E-06
164,,,,,,,,,,2.29710500695054E-07,6.81020955184408E-08,6.97012794148577E-07
165,,,,,,,,,,1.41392601597327E-07,3.84783687875275E-08,4.26862834264815E-07
166,,,,,,,,,,1.65119822733336E-07,2.91199329834531E-08,5.16636924648613E-07
167,,,,,,,,,,1.31167209656743E-07,2.63643508506088E-08,4.54395893948837E-07
168,,,,,,,,,,6.21136519107779E-08,3.70927694485583E-08,9.15292197589679E-08
169,,,,,,,,,,4.40237428437721E-08,2.39737235248801E-08,6.59781203005139E-08
170,,,,,,,,,,2.30462492127141E-07,3.12184033438948E-08,8.70706171459309E-07
171,,,,,,,,,,7.18375029092518E-08,2.31280317860202E-08,1.47555074529275E-07
172,,,,,,,,,,9.90217740396796E-08,3.83673367151024E-08,1.42922004601568E-07
173,,,,,,,,,,2.85213304366631E-07,2.20023739228026E-08,6.95697771391224E-07
174,,,,,,,,,,5.8109071791416E-08,2.72576847759609E-08,8.05012569197553E-08
175,,,,,,,,,,8.49085579623932E-08,3.31182180938564E-08,2.3900630807816E-07
176,,,,,,,,,,5.30615896554565E-08,2.23172314702443E-08,1.31246378505997E-07
177,,,,,,,,,,5.79990815818832E-08,3.19971681742951E-08,1.27673157971723E-07
178,,,,,,,,,,3.12079179017507E-08,1.35844726948757E-08,4.89424657838337E-08
179,,,,,,,,,,5.79839441128271E-08,1.49441562458108E-08,1.21676915062115E-07
180,,,,,,,,,,3.62765358345267E-08,2.03906015775838E-08,6.89060685547342E-08
181,,,,,,,,,,2.78998869044737E-08,1.40833944876443E-08,5.14909025047435E-08
182,,,,,,,,,,4.76684868022659E-08,1.92564244549942E-08,1.1509091960941E-07
183,,,,,,,,,,2.60117364980772E-08,1.56423617022246E-08,4.89263065617251E-08
184,,,,,,,,,,2.25690396667607E-08,1.40856446136558E-08,4.1607089773521E-08
185,,,,,,,,,,2.38781793967154E-08,1.58756079763715E-08,3.4746993134623E-08
186,,,,,,,,,,2.88402461245951E-08,1.31873329293578E-08,7.43653239728322E-08
187,,,,,,,,,,2.14677018828269E-08,1.28176120828272E-08,3.45915838935914E-08
188,,,,,,,,,,2.1269178773764E-08,1.19244516853338E-08,3.50770904914792E-08
189,,,,,,,,,,1.86148416014831E-08,1.09993953204916E-08,3.00384570550705E-08
190,,,,,,,,,,1.7713803046604E-08,1.04078973587699E-08,3.07158036042902E-08
191,,,,,,,,,,1.86363203239874E-08,1.14356790333522E-08,3.43416285038719E-08
192,,,,,,,,,,1.68130779520936E-08,1.01847979679566E-08,2.98685251346834E-08
193,,,,,,,,,,1.72958372957055E-08,1.03785279629657E-08,2.87004705927056E-08
194,,,,,,,,,,1.74311520921104E-08,1.01703192904405E-08,3.03937247222071E-08
195,,,,,,,,,,1.66892069941582E-08,9.72363656259745E-09,2.79530551298516E-08
196,,,,,,,,,,1.56762484992967E-08,9.41788066051904E-09,2.7577203631779E-08
197,,,,,,,,,,1.56690975787003E-08,9.30549024872699E-09,2.83155405049011E-08
198,,,,,,,,,,1.56112894722504E-08,9.46442082113327E-09,2.7719284053281E-08
199,,,,,,,,,,1.55426764384773E-08,9.24988580175423E-09,2.73791630848545E-08
200,,,,,,,,,,1.52585015178452E-08,9.194227101883E-09,2.73602986193093E-08
